Gender,City Pop,Age,Transaction Mean,Count,Coefficient of Var of Transaction Amt,Entertainment,Food Dining,Gas Transport,Health Fitness,Home,Kids Pets,Personal Care,Travel,Grocery,Misc,Shopping,Spending Distribution Difference from Median,2016 population estimate,Adjusted gross income reported on itemized returns,"Average earnings per worker growth, 2001-2016",Charitable Giving and Civil Society,Civilian population aged 25 and up,Creative Class Occupations and Creative Industries,Crime,Farmers' markets per capita,Food Access,Full-Time Work,Grocery stores per capita,Industry Mix,Intensity of volunteerism,Interval measure of number of organizations at which one volunteers  ,Interval measure of volunteer hours  ,Itemized contributions as share of total adjusted gross income,"Jobs, Earnings, and Productivity",Literacy and Education,Net migration rate,"Per capita income growth, 2001-2016",Percent of adults that are obese,Percent of adults that have diabetes,Percent of civilian population aged 18-64 that is insured,Percent of population that has low access to grocery stores,Percent of population with at least a bachelor's degree,Percent of population with high school diploma or equivalent,Percent of returns with itemized deductions,Percent of returns with professional or business income,Percent of returns with salaries and wages,Percent of returns with self-emp. retirement plans,Percent of returns with taxable Social Security benefits,Percent of the population 25 and above that have completed more than 8th grade,Percent of working-age population that works full-time (35+ hours/week) year-round,Poor mental health days per month,Poor physical health days per month,"Property crime events per 1,000 population","QCEW emp., 2001-2016 Average  ","QCEW emp., 2016  ",Rate Working Outside County of Residence  ,Rate Working in County of Residence  ,Reported instances of violent crime  ,Residential stability,Share of emp. in the 2nd-largest traded industry  ,Share of emp. in the 3rd-largest traded industry  ,Share of emp. in the 4th-largest traded industry  ,Share of emp. in the 5th-largest traded industry  ,Share of emp. in the largest traded industry  ,Suicide rate,Total civilian population aged 18-64,"Violent crime events per 1,000 population",Worked Outside County of Residence  ,Worked in County of Residence  ,Years of potential life lost to premature death (age-adjusted),"JobCat_Arts, Entertainment, and Media",JobCat_Education and Research,"JobCat_Finance, Insurance, and Business Services",JobCat_Healthcare and Social Assistance,"JobCat_Manufacturing, Construction, and Logistics","JobCat_Retail, Hospitality, and Customer Service",JobCat_Technology and Engineering
0,55345,71.66872005,74.37475728,1030,81701.04183,5.653134219,8.807626035,10.5479858,3.024736966,7.789833694,12.61043521,5.601454194,9.880231313,13.93838603,7.914562828,14.23161371,33.49342393,79953.0,1821628.0,0.029715266,0.429042176,42694.0,0.432411214,0.946353517,0.050029392,0.530982345,0.386010135,0.076216608,0.537545567,96.53133274,1.469520104,141.8547341,0.046068681,0.357330926,0.791585865,0.054518402,0.03732729,28.9,7.1,83.54833221,21.01414899,20.59256744,95.38031769,22.4264698,17.58021355,84.29144287,0.501336873,14.00401115,0.984915913,46.24978256,4.613770962,4.485487461,27.03517967,33112.125,33655.99991,0.125569677,0.874430313,210.0,0.850101446,0.029255919,0.027380444,0.018090898,0.117799834,0.032584667,0.221863406,54651.0,2.63941782,4436.0,30891.0,7587.553223,False,False,False,False,False,True,False
0,28739,20.01368925,52.14804773,2556,68168.45312,7.614171192,4.798027105,14.14034963,6.39012214,5.663160613,7.747826719,4.694081142,9.378889299,10.1200679,15.07590081,14.37740345,34.14678798,338419.0,11409572.0,0.041474376,0.317955304,218876.0,0.419581916,0.965161391,0.002954917,0.530159447,0.705933991,0.089099998,0.639066691,95.26931567,1.451923077,138.3237179,0.035943417,0.548657616,0.711835808,0.0050941,0.032917704,31.2,9.1,79.6879425,20.99449747,18.00372505,84.95723724,30.79392624,18.42686081,86.64303589,0.367868364,10.59460926,0.968004715,62.80884171,3.242261171,3.311844587,17.46357919,87026.99986,105990.9992,0.468044281,0.531955719,601.0,0.939865075,0.064702645,0.026432887,0.023294596,0.099630399,0.065368064,0.098815624,201373.0,1.784664358,72955.0,82917.0,6368.726563,False,False,False,False,True,False,False
1,460,15.53456537,80.81763975,483,12385.72316,10.10215981,3.532913607,6.955643818,4.086443625,2.254033056,1.837918459,4.237769669,0.124401433,8.843107658,31.18771602,26.83789284,58.99454217,150163.0,5174210.0,0.033593826,0.271134278,100589.0,0.382652953,0.948798966,0.01997829,0.554958477,0.633182081,0.094551791,0.718658271,89.28059072,1.711191336,152.7761733,0.027458298,0.458204593,0.730164271,0.01104,0.022642612,32.6,11.1,90.17074585,20.63970188,17.40151024,82.80395508,33.9245491,14.97747707,83.72747803,0.45045045,13.69650936,0.989372595,59.33177948,3.715813875,3.37506032,27.00915682,38904.75008,42562.00027,0.572012749,0.427987251,209.0,0.928098366,0.018042529,0.017305646,0.013719329,0.152729933,0.031595793,0.124510967,89722.0,1.606864155,39307.0,29410.0,5662.512207,False,True,False,False,False,False,False
1,2807,88.93086927,69.24794098,1525,24492.6426,6.367321947,8.626583062,9.263732858,3.177567403,9.009810412,12.00578278,5.429120411,3.628453745,14.88100114,10.28719703,17.32342921,21.72942367,66431.0,1312505.0,0.054355126,0.477862281,43416.0,0.458497388,0.956734328,0.0,0.592875861,0.596942106,0.149318362,0.708452916,92.66234084,1.471181556,136.3231268,0.053407035,0.539560716,0.669286702,0.009316,0.039559226,33.3,11.9,74.99745178,13.53383086,13.37663555,87.51638794,19.94459915,17.65927887,84.59141541,0.346260399,12.56925201,0.970655979,56.40102386,3.611280441,3.747814417,19.71360593,22858.37498,23138.99991,0.436831131,0.563168869,251.0,0.94749276,0.026726682,0.026684962,0.023815855,0.096672848,0.046644088,0.330658009,39228.0,3.709231701,11960.0,15419.0,8737.926758,False,False,False,True,False,False,False
0,759,62.76249144,65.48922053,1052,19317.27149,5.830901843,5.938660558,12.77856658,5.772072901,6.335295072,7.261825517,4.544169316,0.686265089,19.02195323,12.90740095,18.92288894,10.63165908,138064.0,3583000.0,0.025220599,0.296205088,80322.0,0.369491358,0.935963452,0.014486035,0.509671581,0.45749731,0.154619819,0.553130275,98.92126623,1.414466131,139.9207807,0.031747418,0.386920351,0.768203566,0.0092888,0.035284929,23.2,7.6,80.43047333,30.31108308,19.60907936,90.72268677,25.24271774,14.66354179,85.88885498,0.468697697,11.31570148,0.981412315,52.12873459,4.542921543,4.200015068,31.8446911,56590.18742,61086.99976,0.081455889,0.918544083,480.0,0.882240909,0.031452328,0.014073709,0.013691863,0.133984425,0.034677967,0.177420728,92317.0,3.473176944,5210.0,58751.0,7528.277344,False,False,False,False,False,False,True
0,1453,45.87542779,97.60246462,2049,9316.760885,6.610894834,4.662697584,3.110145162,5.687506891,9.941743844,4.861760075,3.538617048,21.88649338,16.07954899,5.408299371,18.21229282,42.96189909,78506.0,1266701.0,0.023272905,0.286035241,53233.0,0.36623814,0.964840325,0.05095152,0.642545226,0.557587006,0.251898686,0.619502274,108.7709251,1.50530504,163.7334218,0.025919297,0.38992826,0.648389105,-0.0047061,0.032467909,28.1,9.3,88.83946991,7.488483717,10.23317528,86.35464478,16.986063,11.90476227,82.78164673,0.348432064,16.1149826,0.97621776,55.69643784,4.579200268,4.410915375,17.23327191,30790.37492,29556.99985,0.309511681,0.690488358,165.0,0.964212179,0.034015324,0.025648136,0.014365982,0.10340158,0.036937632,0.128738237,46987.0,2.096968927,10325.0,23034.0,7289.491211,False,True,False,False,False,False,False
1,8830,28.76112252,84.82122382,1528,18787.93795,7.324583126,4.644670346,2.765201494,5.113125597,5.505728363,5.508706601,3.616244607,0.242572093,27.9291454,11.38816527,25.9618571,32.79798628,27107.0,406054.0,0.013840045,0.301687284,18490.0,0.315247182,0.981514491,0.14756336,0.59951006,0.638880824,0.110440289,0.881508097,135.9275862,1.453229399,197.5339644,0.025999005,0.398353215,0.606633531,-0.0233461,0.042269845,33.7,9.9,87.83227539,16.55887725,7.989593029,82.10806274,18.30508423,15.33898258,80.67796326,0.423728824,14.91525459,0.982422931,60.65368652,3.610579967,3.466260433,8.525963765,6501.624999,6451.999971,0.377037849,0.622962151,41.0,0.955650877,0.024433484,0.017630668,0.014847063,2.100073129,0.041459981,0.111669458,16026.0,1.506743596,4371.0,7222.0,5960.498535,False,False,False,False,False,True,False
0,928,34.63655031,98.73954902,1020,10857.22436,6.169886036,5.036025654,3.449905942,6.18965482,9.673538048,4.154790668,3.811532697,18.08264841,14.20847319,7.595720729,21.6278238,40.84779379,307083.0,17173285.0,0.014515451,0.212420277,203847.0,0.515956703,0.978986646,0.026051589,0.475437093,0.686154879,0.146157044,0.686925608,84.13208528,1.451320755,122.1026415,0.022944649,0.394293592,0.778692706,-0.0121516,0.02303287,27.7,10.1,90.09479523,43.36827906,21.83688736,86.36524963,44.11022568,13.50669479,85.14781189,0.485154271,13.42907047,0.984640441,62.77115631,3.317884207,3.440293789,10.75286682,95505.25012,96943.00011,0.496037941,0.503962059,274.0,0.954564576,0.027759902,0.027515214,0.022035655,0.101566352,0.036966249,0.087946737,192414.0,0.910471418,77685.0,78926.0,4921.479004,False,True,False,False,False,False,False
1,409656,89.19644079,65.92859345,519,12799.84168,5.308218678,10.50169887,10.75289024,2.728794568,11.15345206,10.94598173,7.739996622,0.336733793,17.78277076,8.444939846,14.30452285,27.34009581,508221.0,16776015.0,0.021389961,0.511187108,325515.0,0.644491097,0.915875524,0.013773536,0.52614637,0.672001911,0.136962373,0.616376626,78.65944272,1.422907489,111.9251101,0.059183483,0.404501272,0.759553951,-0.0081856,0.033264227,31.4,10.8,82.13467407,26.77960863,20.0831337,85.23621368,23.91922188,13.43600178,84.34516907,0.538797677,13.35115147,0.981844155,61.55570984,3.470264196,3.248465061,39.84950693,245671.2498,248772.0003,0.055530386,0.944469604,3075.0,0.957297568,0.032117922,0.024094136,0.014731912,0.114038954,0.035347506,0.193361263,304937.0,6.063498136,13361.0,227246.0,7608.896973,False,False,False,False,True,False,False
0,1312,64.91444216,60.6393723,2087,12577.12814,6.249638001,4.820189141,14.04458021,7.213429295,7.341318992,8.023697641,5.586286748,0.256790816,21.67232945,10.81394503,13.97779468,18.01528281,33433.0,440753.0,-0.004231998,0.562355626,23427.0,0.262714699,0.964368322,0.029910567,0.649662116,0.488371291,0.147775972,0.620518374,87.49889299,1.650426309,144.410475,0.061812398,0.27382025,0.56900786,-0.020059099,0.033906937,35.5,15.6,83.41506195,4.907533957,7.688693523,82.84606934,19.17098427,15.76609898,81.71724701,0.0,14.87786865,0.957186153,51.13235092,4.740403652,4.644699574,16.9496787,5861.312495,4693.999996,0.638265343,0.361734657,81.0,0.962422342,0.019030308,0.016060786,0.015855035,0.109518072,0.039070092,0.120322464,20597.0,2.514512774,7933.0,4496.0,10953.16992,False,True,False,False,False,False,False
0,590,66.75701574,53.02645038,524,11057.31954,5.296506928,4.731399352,15.48417073,6.323288176,7.545924438,7.856586048,8.556762324,0.6877239,22.89740177,8.953582866,11.66665347,26.9579355,17423.0,344685.0,0.025325043,0.280471608,11868.0,0.249313744,0.974272838,0.114790794,0.594880117,0.769010519,0.284608379,0.554773724,71.26086957,1.41876629,101.1025195,0.024935811,0.451517944,0.670615425,-0.01303,0.040322099,31.3,9.9,89.51127625,17.35085086,11.98095036,83.20251465,22.15568924,14.13173676,79.76048279,0.718562901,17.84431076,0.980114594,67.4585495,3.331477165,2.97835207,9.973539589,5162.249997,5624.999933,0.44020668,0.55979332,52.0,0.953088713,0.031506013,0.02123463,0.018859204,0.109501461,0.031898901,0.173220163,9801.0,3.528054821,3578.0,4550.0,6096.044922,False,False,False,False,True,False,False
0,4677,64.65708419,65.40800643,1555,30851.35615,6.439991564,8.311567902,10.64271806,4.008005156,7.119004183,11.32660731,6.757533346,4.579633456,18.03784211,8.586370293,14.19072662,22.7244846,2323892.0,68338866.0,0.024733186,0.248132574,1468896.0,0.376104557,0.94738556,0.010327502,0.570423876,0.490063229,0.16189517,0.661245233,118.9210134,1.58254717,188.1981132,0.029051184,0.402271279,0.630632652,0.0096975,0.023835046,26.0,9.0,79.16213226,19.05322629,13.36531925,84.31651306,34.83601379,18.05584145,81.61907196,0.349779844,11.25673866,0.954578813,51.15552139,3.560800791,3.845149279,26.38316878,588330.1878,689385.9961,0.305540428,0.694459534,6260.0,0.945156034,0.02772586,0.022096083,0.011879342,0.115850354,0.037495647,0.118940873,1386140.0,2.688391389,282272.0,641573.0,5587.420898,False,True,False,False,False,False,False
1,23,50.29431896,62.84399219,2049,15620.72481,6.761302983,3.756239742,14.33533534,6.308362043,7.968806376,8.438545053,5.287971313,0.346260162,20.4707498,11.70011744,14.62630975,17.31634257,153177.0,3104726.0,0.057827167,0.363764751,90546.0,0.297355646,0.910532207,0.0,0.557023663,0.694137489,0.13799575,0.631356885,64.77777778,1.8,116.6,0.041032929,0.650740277,0.569566785,0.013575,0.049565792,31.6,8.9,71.27708435,18.80112219,10.29239464,77.35208893,17.6556778,18.02197838,89.42124176,0.190476194,7.238095284,0.951405915,63.66759109,3.372244358,3.580061197,38.85755914,60743.18746,67104.00003,0.217809124,0.782190857,1401.0,0.923316683,0.04597085,0.035592899,0.017003579,0.109647718,0.082429931,0.139716249,91662.0,9.11272855,15322.0,55024.0,9290.292969,False,True,False,False,False,False,False
1,77,30.03969884,55.62858312,3056,26922.12018,4.928854809,2.667943914,16.08346895,4.784143853,9.814127509,7.562528327,6.386552546,0.276880806,20.14948152,10.82328658,16.5227312,18.93709377,2369.0,13995.0,0.032413788,0.385658484,1816.0,0.323082458,0.993624561,0.0,0.441899368,0.802242242,0.423190859,0.636984835,64.09335124,1.501008065,96.2046371,0.043015363,0.454613077,0.679659969,0.0031005,0.039476395,33.3,10.8,87.48068237,53.03399607,13.5209713,84.54545593,10.18518543,21.29629707,71.29629517,0.0,18.51851845,0.961453744,66.89342499,2.906162739,3.168964863,2.517834662,605.4375011,561.9999992,0.198800335,0.801199646,2.0,0.889978678,0.008914504,0.001250167,0.0,0.244681653,0.050032649,0.0,1294.0,0.839278221,232.0,935.0,8631.469727,True,False,False,False,False,False,False
0,8269,42.98973306,82.02335849,530,69956.58151,8.155523116,4.077347502,8.568290947,4.132646982,8.073724052,5.004326885,1.511764481,2.354713499,12.57182146,10.84927947,34.7005616,33.054692,40958.0,711739.0,0.025126917,0.524678282,28910.0,0.383043561,0.943002573,0.024415255,0.631236555,0.534368473,0.145296041,0.581561673,87.49889299,1.650426309,144.410475,0.056383028,0.367731768,0.608732505,0.0049069,0.035059385,36.9,13.7,82.22148132,8.467744412,11.59710979,77.82426453,20.62391663,15.54015064,82.20681763,0.231080294,16.40670204,0.968419232,52.5572052,5.055099487,4.889383793,27.13528564,13633.31252,13515.00009,0.327764359,0.672235641,164.0,0.962451424,0.020764142,0.018858928,0.015965087,0.133277598,0.054787703,0.122768679,23984.0,4.005568717,4885.0,10019.0,9790.65625,False,False,False,False,True,False,False
0,1858,35.83025325,94.27328387,1550,9228.828237,6.735312211,5.089431487,3.079489082,5.443789056,9.781582837,4.806137052,3.742790606,18.44406505,13.85939806,6.458991324,22.55901323,43.27106322,1498130.0,107377940.0,0.022533774,0.196059658,1024860.0,0.431968859,0.96871713,0.015352473,0.56903893,0.641665493,0.340581975,0.654487658,146.1401682,1.479265403,216.1800948,0.020991388,0.459609661,0.734132743,-0.0071004,0.031239238,23.1,8.8,89.21034241,25.37354858,18.41666031,90.03982544,46.50376892,14.47309303,82.89718628,0.835035503,15.65113544,0.976484593,59.53499222,3.293265104,3.344278336,16.18555225,612343.2518,650508.9962,0.237954636,0.762045364,1834.0,0.977378383,0.024964076,0.018375101,0.016509579,0.13207408,0.041604135,0.093127149,928204.0,1.22112398,172218.0,551525.0,5364.029297,False,True,False,False,False,False,False
0,301,52.79397673,78.17847619,525,28207.33644,6.638217315,3.014275029,9.883587493,4.531219164,6.982119058,4.845883778,3.460263085,0.213918336,16.73435874,22.73094287,20.96521512,23.40775545,19497.0,275614.0,0.027967419,0.26142116,13237.0,0.626344635,0.980556332,0.051289942,0.656175513,0.585682647,0.100175307,0.594971274,77.68523002,1.480286738,114.9964158,0.02917486,0.425911524,0.593658085,-0.0222688,0.033777304,30.6,11.1,86.34357452,1.567791584,7.638020992,85.66817474,17.95481491,13.19857311,85.61236572,0.0,12.12841892,0.955125784,58.53900909,4.47279501,4.951836109,9.530052441,7221.562499,8539.999969,0.223503494,0.776496506,23.0,0.938772339,0.058956079,0.029653318,0.027996769,0.107419844,0.098447785,0.15620932,11101.0,1.159741831,1725.0,5993.0,8988.0,False,True,False,False,False,False,False
1,3862,57.07049966,64.287875,1040,16412.88502,5.41241851,9.524286716,9.699789364,4.383019349,8.188767501,11.30053684,5.521034517,0.254010693,19.23626584,10.86426305,15.61560762,18.5515472,48712.0,3099389.0,0.020644171,0.233152849,34080.0,0.330934139,0.967493262,0.061586467,0.56432554,0.73186745,0.10322261,0.682467809,79.1005988,1.67,132.098,0.024123464,0.4461307,0.773729311,0.0032508,0.026506901,28.9,9.9,92.6559906,22.93998032,20.86610603,86.62088013,50.45454407,19.54545403,81.1570282,0.991735518,17.43801689,0.987323944,64.78781891,3.366951466,2.853583813,15.5413856,13351.68749,14748.00002,0.591028824,0.408971176,109.0,0.924741669,0.029650606,0.024766464,0.016637016,0.153410981,0.035302464,0.122626663,28976.0,2.234843048,14810.0,10248.0,6668.728516,False,False,False,False,False,False,True
1,777,22.70773443,699.7930769,13,42173.05308,0.0,1.480217779,0.0,0.0,0.0,0.0,0.0,0.122233935,9.307916296,9.017720623,80.07191137,117.0909306,48712.0,3099389.0,0.020644171,0.233152849,34080.0,0.330934139,0.967493262,0.061586467,0.56432554,0.73186745,0.10322261,0.682467809,79.1005988,1.67,132.098,0.024123464,0.4461307,0.773729311,0.0032508,0.026506901,28.9,9.9,92.6559906,22.93998032,20.86610603,86.62088013,50.45454407,19.54545403,81.1570282,0.991735518,17.43801689,0.987323944,64.78781891,3.366951466,2.853583813,15.5413856,13351.68749,14748.00002,0.591028824,0.408971176,109.0,0.924741669,0.029650606,0.024766464,0.016637016,0.153410981,0.035302464,0.122626663,28976.0,2.234843048,14810.0,10248.0,6668.728516,True,False,False,False,False,False,False
0,28278,42.45859001,55.56245562,1014,53351.82249,9.529283907,6.500441158,12.97461339,6.905390863,9.575627264,6.901645766,3.200815473,0.383952313,15.97519929,10.97556582,17.07746476,17.46739882,102217.0,3467053.0,0.02167804,0.344196383,67506.0,0.498863496,0.957157901,0.039132434,0.609816315,0.533984201,0.199032701,0.68699461,98.30534826,1.456521739,143.1838768,0.036423729,0.429301522,0.702917537,0.0167416,0.02755785,27.8,9.6,86.48590851,16.81358523,14.44693565,88.9540863,37.29681396,13.62725449,81.65219116,0.578935623,15.80939674,0.97361716,54.93675995,4.295395374,3.870523214,22.05867865,31223.25,34507.00006,0.353476448,0.64652359,178.0,0.909371171,0.038775221,0.034471892,0.019259488,0.11093653,0.050051905,0.238015899,60670.0,1.753660026,15577.0,28491.0,5491.186523,False,True,False,False,False,False,False
1,1443,57.82888433,59.81364905,1003,18939.92023,5.720692166,3.025515105,15.38873894,9.382813921,7.170775834,8.28555422,6.148341417,4.747130044,21.52899609,8.83571758,9.765724686,33.21731986,85991.0,1573133.0,0.039926529,0.292608365,58097.0,0.291228898,0.940009921,0.034887372,0.588684835,0.552690594,0.186161239,0.743435097,74.58632479,1.654411765,123.3964932,0.028211219,0.432337615,0.665154539,0.0068375,0.028746059,31.2,12.9,86.89335632,19.46723112,9.075964928,90.24575806,16.76358986,12.71807861,84.02022552,0.278128952,13.07206059,0.984680792,55.12759018,4.339924812,4.378312111,31.61614951,34530.93745,33463.00008,0.230100365,0.769899597,159.0,0.962616052,0.026594611,0.02601636,0.014681002,0.181520015,0.034470186,0.209136961,51348.0,1.904876003,8574.0,28688.0,8166.183105,False,True,False,False,False,False,False
0,198,60.75564682,59.50323895,2013,16133.07903,6.307329052,3.853305418,14.24436229,6.892184523,7.929778272,8.075428607,5.928250805,0.970095013,19.91934047,12.33598058,13.54394498,18.03927105,1107925.0,86649696.0,0.023158822,0.20692426,752880.0,0.469587948,0.941379109,0.022564704,0.568552907,0.581344773,0.181274694,0.67054462,82.08571429,1.472650771,120.8835905,0.02304929,0.427275186,0.79381296,0.0010001,0.027731691,25.0,9.4,88.04893494,18.28119992,25.18893051,88.12587738,44.83345795,18.49438095,80.47064209,1.608931541,14.54148197,0.97153464,56.46821976,3.403302193,3.163780928,29.01154449,335739.938,359241.999,0.42833931,0.57166069,3650.0,0.941890557,0.023164505,0.022013232,0.020639827,0.119399868,0.02554041,0.124215176,687654.0,3.28531079,216947.0,289537.0,4702.75293,False,True,False,False,False,False,False
1,3805,69.29500342,78.86912366,1027,81705.23223,4.266222412,7.424857643,10.00405069,2.517821607,8.331194407,6.999331717,3.626680415,10.36519278,14.40973232,9.947654644,22.10726137,26.0853538,4877.0,46736.0,0.031423721,0.329064948,3432.0,0.330954303,0.987338431,0.205044084,0.577231849,0.613973639,0.407249033,0.67164554,82.2390411,1.437007874,118.1781496,0.034127867,0.499903616,0.687894137,0.0127267,0.046290942,31.9,11.8,80.53791809,27.12143024,9.111813545,95.28023529,13.5922327,21.84465981,70.87378693,0.0,16.5048542,0.98455711,58.5647316,4.578391075,4.766873837,7.204610951,1042.062499,976.0000153,0.435189514,0.564810486,0.0,0.941115273,0.029298626,0.028755005,0.023565626,0.124418656,0.033119984,0.206058108,2677.0,0.0,930.0,1207.0,6493.417969,False,False,True,False,False,False,False
0,137,52.80766598,67.89699248,532,24469.50506,6.664728747,2.855082334,11.14874367,5.881255329,6.774248918,6.047722667,5.573901199,0.370530326,19.0054594,12.22700243,23.45132498,14.08946863,108099.0,1956699.0,0.019830653,0.354986776,69166.0,0.435534278,0.925334493,0.009250779,0.4990828,0.481762996,0.157023572,0.652118736,66.03185096,1.607729469,106.1613527,0.035707076,0.337255094,0.706873776,-0.005184,0.023156507,32.8,11.5,83.50357819,33.8032438,12.99751186,89.61608124,16.37578201,10.29950428,82.58995819,0.387847453,14.17797852,0.983546829,51.88279724,4.551846027,4.34268856,39.00088467,50413.0625,48656.00015,0.112731037,0.887268982,280.0,0.911644593,0.029131847,0.023246145,0.017055988,0.138238923,0.036487687,0.231629467,66572.0,2.63519491,5227.0,41140.0,8987.530273,False,False,False,False,False,False,True
0,4081,81.79876797,63.87245681,1042,17073.1145,7.641473005,10.86316451,10.61397248,2.994781767,9.336098962,13.30126467,4.446631438,0.469851296,16.65550799,9.409586944,14.26766694,25.99843721,21026.0,238503.0,0.035125494,0.373290695,14929.0,0.319515324,0.981984776,0.0,0.60836216,0.499972666,0.141329439,0.481599082,66.03185096,1.607729469,106.1613527,0.03856136,0.446449026,0.614986665,0.0040594,0.028283255,32.9,13.0,78.99703217,4.937791554,8.802347183,77.46479034,12.9438715,11.56930161,82.24513245,0.0,16.03665543,0.978833144,50.1680069,4.191833973,4.129532337,8.303886926,5646.499996,5720.000023,0.460950775,0.539049225,25.0,0.932706223,0.033976484,0.024960183,0.012065245,0.107612514,0.040169854,0.144216902,11446.0,1.472320377,3801.0,4445.0,9635.484375,False,False,False,False,False,False,True
0,9165,56.61054073,72.08121457,494,19639.90984,3.301185235,9.6412279,8.430296236,3.516669793,8.513648011,12.41927403,4.293543158,0.251234831,18.10696549,10.87218309,20.65377223,21.25020185,15227.0,390754.0,0.02321136,0.344907569,10647.0,0.467595015,0.96972751,0.065672818,0.578218867,0.790817477,0.260365814,0.620255881,71.26086957,1.41876629,101.1025195,0.030525599,0.513505695,0.722437615,0.0040486,0.050998755,30.6,10.3,89.94470978,18.46335382,13.52720451,91.23287964,23.43096161,15.48117161,80.89260864,0.836820066,18.41004181,0.987414295,67.84464264,3.204341888,2.741162062,14.01991614,7147.500002,5916.999929,0.339868393,0.660131607,37.0,0.960179918,0.064539095,0.042860877,0.036098074,0.079815211,0.099557094,0.132661183,8682.0,2.424004193,2531.0,4916.0,4823.850098,False,False,False,True,False,False,False
0,749635,46.9431896,66.62052045,538,27536.36007,6.400647958,4.066504398,11.35544381,4.132795638,7.774600858,5.85753968,2.685520609,0.197897206,14.65019653,17.31504298,25.56381034,22.5856459,833592.0,11792967.0,0.030675938,0.25723545,499096.0,0.275094435,0.955882127,0.015595159,0.584684144,0.5588321,0.138372689,0.671097359,143.0344828,1.526315789,218.3157895,0.029774356,0.386599626,0.573240297,-0.0015895,0.035422869,28.4,9.5,66.0218277,17.26957082,14.14151382,85.33732605,16.6049614,16.32867241,86.54749298,0.179587781,6.246891975,0.943217337,54.50042343,3.969468117,4.567066193,20.29241555,268758.2499,296976.9995,0.056873713,0.943126297,3056.0,0.950249411,0.031875677,0.022965701,0.015901197,0.106948944,0.038858332,0.100248473,478981.0,3.638229506,19622.0,325388.0,5860.402832,False,True,False,False,False,False,False
1,34882,48.68720055,89.80517469,3034,16549.42087,6.656315638,5.181075712,2.520658321,4.554339963,7.40731511,5.292325106,4.708478656,0.382579443,26.43960467,8.935874883,27.9214325,32.10990688,10057155.0,484297530.0,0.022468481,0.258198343,6712079.0,0.565322009,0.952425716,0.012428962,0.631206006,0.564641033,0.208136931,0.655940463,98.32069339,1.418908532,139.5080707,0.029521513,0.41858308,0.634603876,-0.0106911,0.038884573,21.4,9.1,78.15588379,6.202444418,19.54712868,85.89109802,32.29628754,22.48981476,81.83615112,0.810028672,8.45039463,0.939157152,54.95404816,3.640230417,3.658285141,21.4882139,4081102.191,4344132.016,0.074597507,0.925402527,42725.0,0.970903451,0.036206454,0.028167548,0.02589342,0.099100607,0.047299817,0.083153193,6496638.0,4.221211437,342504.0,4248856.0,4946.151855,False,True,False,False,False,False,False
0,923,55.52635181,66.62133466,502,19398.4958,4.891862225,2.939907445,14.27727799,5.454236661,6.638607747,6.59408544,6.779111653,0.735829034,18.18100814,15.52491919,17.98315448,17.26716615,147320.0,6932812.0,0.025228143,0.322890253,107601.0,0.533362324,0.943357938,0.033939723,0.543890597,0.604566726,0.191307794,0.469659379,90.24742268,1.53968254,138.952381,0.035512718,0.400101159,0.70289494,0.0085741,0.029962335,13.7,4.7,77.4026947,28.81753946,20.70304298,76.58052063,30.81810951,21.8956852,72.22663116,1.098755598,19.14217567,0.969730765,55.92251205,3.767271519,3.884092808,28.59771732,61414.68741,60988.00043,0.165907993,0.834092026,406.0,0.938434802,0.036316648,0.011289806,0.010583765,0.105309339,0.038681742,0.322903983,87922.0,2.746788085,11335.0,56986.0,6991.921387,False,False,True,False,False,False,False
0,1654,28.91718001,104.6461057,1022,13587.15446,6.988936339,4.088554173,2.271863644,5.727579451,8.036881739,3.698954785,2.392847312,20.63323669,15.40226158,5.019012921,25.73987137,50.77594745,6945.0,316592.0,0.022921681,0.197560303,5142.0,0.336169263,0.974456338,0.431965443,0.790201272,0.716763927,0.573148015,0.624022801,87.63327032,1.366925065,119.7881137,0.01729671,0.468098483,0.772488265,-0.039395198,0.038031101,26.8,7.4,94.10314178,0.511285434,19.13856888,89.34426117,32.11488342,17.75457001,80.15665436,0.0,19.58224487,0.994165694,66.31989288,3.622408628,3.149288893,13.58890001,1133.875,1153.999997,0.695035477,0.304964542,5.0,0.943135544,0.028417021,0.024963236,0.023271216,0.135197802,0.031279381,0.144529556,4460.0,0.715205264,2548.0,1118.0,7155.685547,False,False,False,False,True,False,False
1,1143,57.78781656,74.37451866,1018,46432.27695,5.164115242,4.712529879,10.11832009,5.805020151,6.150151242,6.886112155,4.543484193,6.272058554,20.7585699,13.02622553,16.56341307,17.44139336,1233.0,37841.0,0.041674614,0.471149763,793.0,0.357817368,0.990196594,0.0,0.26909858,0.752537327,0.735294118,0.672508897,92.66234084,1.471181556,136.3231268,0.042705003,0.555958664,0.687087246,0.064370602,0.059248786,27.4,10.1,75.72815704,84.91827673,19.59910965,82.5,16.66666603,25.0,80.0,0.0,11.66666698,0.925598991,66.12425995,3.857107639,4.170873165,2.401921537,576.6250004,588.0000043,0.130136986,0.869862976,3.0,0.988486842,0.0002349,0.0,0.0,0.085092824,0.103437198,0.0,721.0,2.401921537,76.0,508.0,0.0,False,False,False,False,False,False,True
